Instancias,Plantas,Produtos,Periodos,Bin_vars,Setup_time,Setup_cost,Capacidade,Obj_RF_1_0,Time_RF_1_0,Obj_RF_2_0,Time_RF_2_0,Obj_RF_2_1,Time_RF_2_1,Obj_RF_3_0,Time_RF_3_0,Obj_RF_3_1,Time_RF_3_1,Obj_RF_3_2,Time_RF_3_2,Obj_RF_4_0,Time_RF_4_0,Obj_RF_4_1,Time_RF_4_1,Obj_RF_4_2,Time_RF_4_2,Obj_RF_4_3,Time_RF_4_3,Obj_RF_6_0,Time_RF_6_0,Obj_RF_6_1,Time_RF_6_1,Obj_RF_6_2,Time_RF_6_2,Obj_RF_6_3,Time_RF_6_3,Obj_RF_6_4,Time_RF_6_4,Obj_RF_6_5,Time_RF_6_5,Obj_RF_T_0,Time_RF_T_0
ABB00_12_15_60,15,60,12,10800,normal,normal,tight,1822175.65,423.1,1821997.94,666.73,1822097.94,1399.96,1821709.89,719.48,1821715.22,1488.3,1821867.22,1755.9,1821554.42,1088.1,1821629.48,1266.9,1821554.14,1767.7,1822219.8,1802.5,1822686.78,1635.39,1822217.33,1240.98,1821912.35,1632,1822017.66,1619.06,1822181.87,1801.99,1824525.55,1801.7,1822130.28,1800.2
ABB00_12_15_120,15,120,12,21600,normal,normal,tight,3659260.65,1354.4,3655132.56,1072.1,4202532.37,1502.68,3654689.01,885.54,4303613.25,1440.8,8121611.41,1686.8,3658277.5,1501.4,3658445.75,1363.4,3660272.99,1494.2,7635528.25,1780.4,3654827.15,1059.04,3656304.08,1329.12,3655024,1658.6,3654967.38,1445.32,7123925.45,1800.83,7082327.41,1801.02,3655779.63,1800.2
ABB00_12_20_10,20,10,12,2400,normal,normal,tight,402098.89,38.8,402078.68,30.94,402077.28,97.38,402061.26,56.86,402051.05,136.1,402061.01,189.4,402042.16,172.9,402045.94,181.1,402040.75,157.8,402045.14,584,402037.51,298.69,402036.28,326.16,402041.22,264.2,402037.22,546.42,402037.51,1076.53,402036.78,1068.04,402036.28,1800.2
ABB00_12_20_60,20,60,12,14400,normal,normal,tight,2408161.41,764.6,2408306.69,861.76,2455654.58,1573.21,2408002.42,1208.35,2408293.85,1493.6,2450957.66,1734.5,2408062.55,1795.7,2408130.46,1658.3,2409085.77,1757.8,2692846.57,1803,2408058.6,1761.41,2407956.64,1457.63,2408168.58,1614.8,2408801.32,1801.32,2411387.26,1801.61,2411355.79,1801.91,2408700.84,1549.2
ABB00_12_20_120,20,120,12,28800,normal,normal,tight,10378015.51,1649.9,5742383.06,1607.85,10517132.53,1800.23,9248284.98,1681.07,5796196.95,1767.8,11262727.96,1803.1,5458457.3,1801.4,5753073.63,1801.2,6396570.06,1801.3,12446467.01,1805.5,9705813.85,1801.15,4808264.28,1505.25,5994283.81,1801.2,12963958.84,1801.8,6837590.97,1801.36,13669024.72,1803.98,4822974.07,1801.9
ABB01_12_2_60,2,60,12,1440,normal,normal,tight,inf,0.1,inf,0.1,inf,0.09,inf,0.07,inf,0.1,inf,0.1,inf,0.1,inf,0.1,inf,0.1,inf,0.1,inf,0.2,inf,0.12,inf,0.5,inf,0.13,inf,0.39,inf,0.23,inf,0.6
ABB01_12_2_10,2,10,12,240,normal,normal,tight,283509.37,8.1,282070.24,7.38,281018.82,9.21,281493.57,10.76,280954.19,22.9,280735.96,22.4,281091.04,10.9,280706.39,10,280636.39,29.3,280622.04,57.5,280690.37,36.26,280592.38,32.13,280555.03,81.1,280551.05,89.63,280564.31,181.4,280549.9,148.57,280548.35,833.9
ABB01_12_2_120,2,120,12,2880,normal,normal,tight,568980.77,16.1,565211.98,12.27,562437.96,28.65,562988.88,12.48,562049.4,35.9,561376.52,58.9,562085.25,33.9,561315.98,61.6,561256.37,47,561157.45,162.3,561803.64,71.97,561200.17,105.87,561168.26,161.9,561099.92,243.92,561097.83,483.1,561096.07,520.26,561029.96,1648.3
ABB01_12_4_10,4,10,12,480,normal,normal,tight,97913.3,4.6,97810.86,4.23,97799.01,10.11,97791.5,3.99,97790.36,7.8,97790.36,17.1,97790.36,11.6,97791.51,13.6,97790.36,15.6,97790.36,42.7,97790.36,49.04,97790.36,63.62,97790.36,65.7,97790.36,81.58,97790.36,177.64,97790.36,252.79,97790.36,1800.2
ABB01_12_4_60,4,60,12,2880,normal,normal,tight,528447.68,26.5,527968.21,26.13,527932.98,55.13,527911.49,30.22,527913.2,55.4,527837.45,94.9,527862.24,79.5,527836.77,143.5,527828.75,110.7,527820.94,286.2,527825.44,191.44,527854.6,263.54,527800.35,373.6,527799.47,383.38,527793.21,618.94,527798.52,1072.05,527774.49,1800.1
ABB01_12_4_120,4,120,12,5760,normal,normal,tight,1095939.86,67.4,1095028.21,67.0278,1094456.73,149.62,1094702.33,117.1,1094443.99,203.2,1094276.72,335.6,1094431.64,251.8,1094365.16,237.2,1094175.09,289.5,1094213.29,784.6,1094273.17,460.08,1094175,559.16,1094191.86,779.8,1094122.96,1131.41,1094166.96,1322.02,1094160.98,1800.8,1094107.93,1800.4
ABB01_12_6_10,6,10,12,720,normal,normal,tight,142050.33,6.7,142025.42,8.74,142033.69,12.26,142027.28,16.59,142033.69,14.2,142011.97,22.3,142011.97,16.6,142011.91,29,142011.97,20.6,142011.91,129.1,142011.91,76.8,142011.91,113.98,142011.91,123.4,142011.91,231.3,142011.91,228.92,142011.91,457.54,142011.91,1388.7
ABB01_12_6_60,6,60,12,4320,normal,normal,tight,779840.77,41.3,779663.73,81.85,779628.99,104.16,779529.96,186.62,779579.93,122.7,779523.26,216,779552.69,204.1,779528.71,216.6,779500.09,228.2,779517.33,483.2,779495.57,534.84,779529.07,697.14,779482.43,661.6,779490.44,944.57,779492.09,757.15,779505.03,1457.91,779465.59,1800.1
ABB01_12_6_120,6,120,12,8640,normal,normal,tight,1554479.15,136.3,1553881.84,183.8041,1553857.05,364.73,1553962.36,176.43,1553834.61,206.4,1553692.13,457.7,1553747.12,228.3,1553688.71,261.7,1553639.71,488.2,1553672.45,734.5,1553608.48,666.52,1553609.29,719.46,1553527.68,689.9,1553611.14,779.12,1553551.49,941.89,1553660.49,1656.36,1553480.86,1407.3
ABB01_12_15_10,15,10,12,1800,normal,normal,tight,304043.47,73.6,303994.26,259.21,303968.92,361.36,303970.85,734.68,303964.93,812.7,303974.65,1505.9,303966.3,1685,303959.08,1352.5,303953.7,1773.4,303962.91,1800.5,303956.84,1800.12,304001.11,1216.11,303983.78,1800.2,303983.35,1800.18,303980.96,1800.38,304129.19,1800.71,303963.88,1800.2
ABB01_12_15_60,15,60,12,10800,normal,normal,tight,1839556.94,485,1839260.22,758.45,1839504.11,1562.44,1839039.97,1569.9,1839221.72,1676.4,1841765.14,1803.1,1839434.08,1619.8,1839078.04,1721.8,1840358.8,1801.4,1841593.28,1801.1,1839766.97,1800.5,1840240.29,1367.2,1840456.33,1800.9,1840546.22,1801.19,1840062.1,1801.71,1844494.99,1801.21,1840776.3,1800.8
ABB01_12_15_120,15,120,12,21600,normal,normal,tight,3809200.83,1414.4,4058470.36,1448.45,3782041.15,1617.78,3618385.22,1581.39,4060288.15,1467.9,8113625.09,1803.2,3615827.04,1400.2,3613531.61,1419,7908228.34,1801.6,7353639.84,1802.3,3612955.93,1720.72,3614937.22,1571.18,6376603.81,1801.3,3615165.7,1801.94,3613545.06,1658.09,3893834.32,1800.87,3629410.23,1800.3
ABB01_12_20_10,20,10,12,2400,normal,normal,tight,400707.77,126.6,400710.36,491.43,400688.34,704.21,400675.48,1580.35,400670.26,1237.9,400695.84,1800.9,400707.84,1800.3,400678.94,1800.5,400730.25,1800.5,400721.57,1800.6,400735.59,1800.42,400810.15,1271.88,400751.67,1800.3,400743.11,1800.56,400812.29,1800.34,400847.86,1801.24,400790.14,1800.1
ABB01_12_20_60,20,60,12,14400,normal,normal,tight,2402862.07,1286,2402242.94,1493.68,2406020.19,1630.15,2402015.04,1416.72,2402063.17,1497,2405837.95,1802.2,2402005.15,1502.3,2402842.77,1607.4,2404832.18,1801.9,5021313.48,1801.8,2403153,1800.78,2402787.55,1534.3,2402665.11,1801,2404920.44,1801.1,2405224.64,1800.89,4537546.12,1802,2404061.37,1801.1
ABB01_12_20_120,20,120,12,28800,normal,normal,tight,5953103.9,1717.5,6296875.35,1665.41,10754483.43,1801.06,5300951.78,1556.52,9929899.09,1683.5,12061467.04,1803.9,5498825.78,1621.5,6134970.36,1801.3,11881107.99,1801.8,12060979.77,1802.7,5729771.81,1801.18,5509544.87,1546.71,6067078.51,1801,5642951.71,1800.65,6906817.92,1801.25,13326522.54,1802.56,4959202.75,1800.4
ABB02_12_2_10,2,10,12,240,normal,normal,tight,45729.82,2,45719.45,2.08,45591.91,2.33,45487.01,2.15,45481.18,2,45481.18,4,45554,1.5,45487.01,4,45481.18,6.2,45481.18,5.5,45475.64,8.69,45481.18,9.77,45481.18,5.3,45475.64,12.57,45475.64,11.39,45475.64,28.11,45475.64,109.6
ABB02_12_2_60,2,60,12,1440,normal,normal,tight,286359.18,9.2,285010.23,4.6354,284352.58,8.1,284763.47,8.67,284223.87,9.6,284210.44,20.7,284475.9,8.7,284206.38,21.1,284152.32,26.1,284118.06,32.7,284244.77,105.53,284111.58,58.39,284121.98,53.7,284107.59,38.55,284103.85,80.11,284098.34,117.42,284096.9,307.2
ABB02_12_2_120,2,120,12,2880,normal,normal,tight,576448.42,19.8,572849.01,15.09,571276,19.53,571522.74,16.91,570882.68,15.5,570728.3,56.2,571143.72,18.6,570908.17,47.7,570636.39,44.4,570516.99,90.1,570840.83,91.79,570634.19,59.94,570513.23,99.5,570472.71,83.01,570417.15,150.53,570415.78,254.34,570391.89,139.6
ABB02_12_4_10,4,10,12,480,normal,normal,tight,84775.74,4.3,84762.79,2.45,84719.79,6.34,84718.58,5.64,84719.79,4,84718.58,11.3,84718.58,3.7,84718.73,9.4,84718.73,8.6,84718.58,9.4,84718.58,73.2,84719.79,25.13,84718.58,36.1,84718.58,43.84,84718.58,110.41,84718.58,118.23,84718.58,431.9
ABB02_12_4_60,4,60,12,2880,normal,normal,tight,529539.19,30,529128.76,35.9477,528950.09,61.69,528991.36,59.07,528876.36,47.2,528834.43,139.7,528999.98,206,528813.71,208,528839.58,293.4,528799.23,436.3,528892.18,1177.4,528795.94,890.72,528781.63,763.4,528769.8,1082.02,528790.59,1142.27,528785.83,1529.76,528758.59,1800.1
ABB02_12_4_120,4,120,12,5760,normal,normal,tight,1067198.09,41,1066630.57,26.4309,1066254.4,75.72,1066446.71,50.99,1066262.73,118.6,1066103.35,138.5,1066232.33,164.5,1066173.51,130.2,1066132.44,161.5,1066191.94,281.1,1066157.66,178.62,1066139.49,260.04,1066126.57,105.8,1066045.26,215.5,1066081.95,428.64,1066063.44,548.1,1066057.95,434.7
ABB02_12_6_10,6,10,12,720,normal,normal,tight,129318.43,7.3,129181.59,12.71,129163.74,21.3,129173.83,26.05,129174.3,44.2,129173.83,117.8,129207.38,123,129165.86,180.2,129160.72,237.6,129160.72,457.9,129158.4,823.08,129158.87,726,129158.55,647.2,129158.09,699,129158.09,1369.34,129158.09,1713.62,129162,1800.1
ABB02_12_6_60,6,60,12,4320,normal,normal,tight,779887.14,32.9,779536.21,35.4199,779464.5,136.46,779398.29,85.11,779401.41,84.4,779308.47,269.5,779335.57,152.9,779340.51,376.9,779308.81,253.4,779319.92,631.1,779339.18,563.07,779346.74,460.22,779332.59,439.4,779324.85,732.96,779313.11,1237.3,779332.79,1664.96,779298.76,1800.2
ABB02_12_6_120,6,120,12,8640,normal,normal,tight,1547855.2,148.6,1547542.53,125.15,1547273.95,335.58,1547246.5,138.31,1547152.9,175.4,1547263.54,488.7,1547158.65,242.4,1547111.31,386.9,1547119.44,385.5,1547128.34,858.9,1546986.05,615.68,1547074.2,473.33,1547055.45,499.8,1547092.55,664.86,1547019.76,871.52,1547083.41,1126.88,1546966.27,1352.5
ABB02_12_15_10,15,10,12,1800,normal,normal,tight,311676.77,70.4,311626.04,84.35,311614.26,232.88,311618.56,414.64,311602.33,289.2,311603.79,848.5,311607.9,954,311603.77,1032.4,311604.7,1114.7,311623.73,1453.2,311617.74,1533.6,311601.6,1087.73,311601.54,1760.4,311604.84,1787.36,311612.99,1800.53,311638.7,1800.55,311597.58,1800.1
ABB02_12_15_60,15,60,12,10800,normal,normal,tight,1838108.48,586.2,1837885.49,855.4814,1838543.91,1488.02,1837561.46,1447.25,1837715.45,1470.9,1838501.62,1801.6,1837959.89,1756.2,1838003.61,1698.8,1838194.73,1801.1,1842681.98,1801.7,1838146.78,1606.91,1838994.46,1264.36,1838468.2,1634.2,1838785.81,1800.99,1838505.46,1801.47,1844646.02,1802.01,1841053.64,1800.7
ABB02_12_15_120,15,120,12,21600,normal,normal,tight,3950757.45,1453.2,3647305.42,1584.44,4549025.08,1780.68,3641056.49,1556.32,4105827.76,1653.7,7658299.09,1803.3,3647446.23,1626.7,3657261.11,1801.2,3830488.45,1801.2,9038063.88,1804.8,3641292.13,1436.78,3641608.89,1573.79,3645370.21,1801.5,3923183.28,1800.89,3663827.39,1800.75,8632098.95,1801.53,3708934.24,1801.7
ABB02_12_20_10,20,10,12,2400,normal,normal,tight,412211.39,80.9,412151.65,269.69,412139.03,435.33,412116.99,824.83,412110.69,845,412116.13,1492.6,412115.18,1187.6,412116.94,1237.3,412138.65,1612.5,412174.49,1797.9,412114.9,1800.26,412132.49,1225.73,412129.85,1800.4,412164.33,1800.2,412129.04,1800.36,412206.8,1801.65,412165.97,1800.4
ABB02_12_20_60,20,60,12,14400,normal,normal,tight,2408741.57,1038.7,2408577.02,1148.64,2466602.44,1651.78,2408424.72,922.26,2409085.68,1569.4,2514058.8,1802.4,2408412.88,1457.7,2408553.41,1336.7,2411408.18,1736.3,5671344.94,1802,2408389.34,1801.31,2408304.24,1660.66,2409170.05,1801.4,2411817.27,1801.01,2412104.8,1801.24,2574283.73,1802.54,2409198.9,1800.4
ABB02_12_20_120,20,120,12,28800,normal,normal,tight,5448451.93,1640.5,5451181.34,1351.94,11264558.41,1794.99,5327253.65,1265.82,5817128.45,1618,12402570.89,1804.8,5542726.41,1641.2,5321537,1605.4,10782602.76,1801.6,12729193.33,1805.5,4819445.32,1459.58,4851427.8,1670.4,5545895.37,1800.8,9903713.14,1800.7,6588062.84,1801.07,13416980.89,1801.74,4847182.88,1800.2
ABB03_12_2_10,2,10,12,240,normal,normal,tight,53728.94,1.8,53636.26,1.04,53580.47,3.26,53433.18,0.98,53433.5,1.5,53347.17,6,53512.57,4.6,53404.84,2.2,53397.23,3.7,53317.12,7.1,53367.61,7.58,53363.06,25.96,53352.14,14.8,53317.12,10.62,53311.76,13.37,53311.76,32.47,53298.39,553.5
ABB03_12_2_60,2,60,12,1440,normal,normal,tight,288172.18,10.2,286791.34,4.92,285975.34,9.6,286563.31,6.17,285789.72,15.7,285499.65,33.5,286080,18.5,285695.1,10.4,285450.76,25.7,285364.03,68.3,285819.97,57.44,285416.54,158.71,285345.62,98.5,285280.13,98.52,285269.64,124.63,285237.04,292.94,285229.68,1800.2
ABB03_12_2_120,2,120,12,2880,normal,normal,tight,584381.84,15.9,579988.77,9.1,577690.21,22.13,578487.65,11.01,577110.07,14.3,576590.11,65,577287.62,29.8,576804.43,26.7,576465.92,45.5,576376.95,103.2,576865.25,38.14,576382.39,107.97,576387.54,114.9,576336.62,97.61,576311.56,131.75,576275.79,307.49,576244.92,810.4
ABB03_12_4_10,4,10,12,480,normal,normal,tight,89981.8,2.9,89910.93,3.97,89889.68,11.24,89886.82,8.33,89886.82,8,89891.25,40.5,89884.55,41.1,89877.09,23.2,89877.09,35.3,89883.29,154.7,89877.09,112.75,89877.09,195.04,89877.09,178.5,89877.09,285,89877.09,205,89877.09,514.07,89877.09,1800
ABB03_12_4_60,4,60,12,2880,normal,normal,tight,521916.29,23.4,521518.71,28.048,521260.55,76.29,521260.35,56.59,521152.49,34.2,521075.91,123.6,521157.28,87.4,521087.86,49.3,521045,108.8,521043.11,254.8,521086.63,193.31,521094.38,343.89,521054.7,236.9,521049.41,281.11,521033.41,314.52,521043.38,682.37,521021.3,1800.1
ABB03_12_4_120,4,120,12,5760,normal,normal,tight,1079927.69,57.9,1079106.92,45.72,1078689.05,112.69,1078837.62,190.15,1078516.44,146.2,1078441.26,593.6,1078580.05,234.5,1078423.11,230,1078328.42,340.7,1078356.81,917.4,1078446.48,556.61,1078482.84,994.33,1078371.57,994.2,1078356.69,1113.05,1078357.58,876.56,1078382.03,1752.65,1078321.54,1800.1
ABB03_12_6_10,6,10,12,720,normal,normal,tight,129347.18,7.7,129329.41,6.83,129320.39,10.85,129331.89,15.68,129314.64,9.9,129314.64,33.8,129314.64,13,129314.64,17.2,129314.64,24.4,129314.64,47.9,129328.43,74.23,129314.64,100.26,129314.64,99.9,129314.64,145.35,129314.64,145.83,129314.64,242.46,129314.64,1523
ABB03_12_6_60,6,60,12,4320,normal,normal,tight,775664.3,51.3,775635.28,31.99,775561.3,74.24,775464.98,39.67,775417.79,66.8,775441.89,206.5,775428.17,106.5,775428.08,66.5,775410.73,105.8,775421.03,220.9,775364.54,190.09,775413.68,223.95,775372.84,217.4,775373.92,409.9,775373.01,248.28,775370.31,568.65,775353.45,1801
ABB03_12_6_120,6,120,12,8640,normal,normal,tight,1551468.49,110.9,1551021.5,96.37,1550983.98,179.09,1550822.35,129.65,1550875.06,153.8,1550833.39,488.1,1550861.37,257,1550829.33,147.5,1550802.71,222.4,1550802.96,425.7,1550730.82,494.21,1550791.52,332.7,1550735.4,393.1,1550761.11,368.87,1550690.09,431.28,1550734.11,1010.16,1550697.57,866.3
ABB03_12_15_10,15,10,12,1800,normal,normal,tight,307350.44,52.3,307282.68,59.5,307284.4,126.48,307285.29,201.29,307286.82,227.3,307283.14,694.6,307280.18,525.7,307279.91,373.6,307280.18,706.4,307284.61,1243.5,307278.2,1117.9,307278.64,864.51,307285.95,1288,307278.2,1429.39,307286.51,1604.97,307283.82,1582.38,307281.5,1697.8
ABB03_12_15_60,15,60,12,10800,normal,normal,tight,1821789.78,370.7,1821761.38,269.98,1821895.71,603.37,1821444.75,581.87,1821507.61,645.1,1821606.98,1373,1821400.28,565.9,1821428.58,609.4,1821339.09,1269.8,1821527.5,1649.3,1821364.3,925.08,1821476.44,1094.37,1821370.12,708.6,1821389.69,960.41,1821517.21,1555.7,1821512.48,1802.07,1822492.56,1001.9
ABB03_12_15_120,15,120,12,21600,normal,normal,tight,3982598.32,1598,3602162.09,981.72,4119675.43,1578.41,3601540.61,1251.63,3810040.93,1493.3,4531450.3,1778.6,3601700.03,1231.8,3601337.49,1077.6,6875853.42,1612.9,4359227.74,1754.7,3601378.56,1008.15,3601592.94,1121.5,3601404.55,1399,3601634.2,1494.09,3602193.4,1745.07,3604778.6,1770.01,3603092.17,1800.3
ABB03_12_20_10,20,10,12,2400,normal,normal,tight,401946.24,88.6,401837.8,163.95,401831.2,289.38,401822.05,679.59,401818.77,983.3,401813.23,1404.6,401820.63,1202.6,401808.44,1273.6,401819.12,1605,401832.76,1796.7,401823.5,1800.36,401853.07,1214.2,401859.77,1396.3,401845.65,1800.28,401856.88,1800.5,401948.61,1800.97,401849.84,1800.2
ABB03_12_20_60,20,60,12,14400,normal,normal,tight,2380536.79,851.4,2379963.07,825.38,2381158.39,1200.34,2380151.11,792.38,2380077.39,1136.5,2382729.05,1513.1,2379955.34,791.1,2379928.04,1020.4,2381073.24,1470.2,2428905.84,1765.2,2379864.97,1487.91,2379961.97,1053.35,2379806.87,1078,2379833.89,1153.08,2382903.29,1750.18,5361567.13,1801.81,2380599.09,1702.2
ABB03_12_20_120,20,120,12,28800,normal,normal,tight,5374790.53,1637.9,5275835.07,1516.89,5829833.17,1635.65,5397181.22,1484.97,5728970.91,1599.7,5822056.35,1799,4756530.21,1292.9,4756529.93,1405.8,10357192.45,1800.9,11763802.5,1801.7,4760983.61,1800.76,5610559.67,1438.46,4757658.97,1680.9,4767242.81,1801.4,5223694.28,1800.94,12254383.46,1801.78,4763093.2,1800.3
ABB04_12_2_10,2,10,12,240,normal,normal,tight,49462.1,1.2,49306.22,1.09,49211.57,1.74,49297.42,2.97,49143.83,1.7,49198.65,2.6,49138.04,1.5,49135.19,2.6,49109.76,1.9,49115.3,4.9,49183.99,8.59,49073.33,13.13,49073.05,5.6,49063.47,31.84,49072.99,11.44,49053.7,48.3,49053.7,349.6
ABB04_12_2_60,2,60,12,1440,normal,normal,tight,306439.34,8.2,305240.49,7.54,303708.77,9.97,304077.94,30.35,303525.64,18.4,303281.86,26.9,303549.53,13.3,303384.13,31.1,303223.78,28,303174.5,94.9,303496.97,285.53,303220.9,100.6,303138.51,73.5,303141.81,216.71,303149.06,270.89,303149.44,468.93,303114.37,1800.1
ABB04_12_2_120,2,120,12,2880,normal,normal,tight,596199.68,13.6,591860.27,10.49,590053.4,20.41,590846.29,23.97,589510.95,20.6,589058.49,39.6,590034.99,15.6,589110.6,25.5,588879.35,30.5,588758.29,64.9,589194.11,66.97,588871.46,45.16,588785.96,62.2,588664.19,62.47,588667.31,125.22,588659.46,228.12,588646.21,766
ABB04_12_4_10,4,10,12,480,normal,normal,tight,94374.84,3.2,94306.62,3.17,94305.71,5.54,94286.85,5.91,94277.03,6.9,94277.03,10.2,94306.79,10.5,94282.79,11.6,94275.58,13.8,94275.58,21.8,94275.01,61.94,94278.76,63.79,94275.58,49,94275.01,111.23,94275.01,170.52,94275.01,270.38,94275.58,1800.1
ABB04_12_4_60,4,60,12,2880,normal,normal,tight,544319.38,26.2,544074.13,19.15,543747.24,37.77,543974.23,41.98,543700.34,116.3,543667.33,127.7,543832.4,187.5,543725.57,193.3,543677.68,307.4,543636.4,360.4,543717.42,479.56,543662.27,615.07,543631.22,441.9,543637.13,1017.92,543628.55,1317.54,543612.89,1800.32,543639.93,1800.1
